Timeratio,TimeInt,Timet,evadiff
0.001694915,1,590,0.01
0.001672241,1,598,0.24
0.001675042,1,597,0.08
0.00170068,1,588,0.09
0.001715266,1,583,0.15
0.001677852,1,596,0
0.001683502,1,594,0.25
0,0,592,0.23
0,0,578,2.95
0.002325581,1,430,0.42
0.002331002,1,429,0.17
0.001669449,1,599,0.05
0.002192982,1,456,0
0.001675042,1,597,0.07
0.002,1,500,0
0.00243309,1,411,0.14
0,0,446,0.01
0.002309469,1,433,0
0.002325581,1,430,0
0,0,600,0
0.001692047,1,591,0
0,0,585,0
0,0,541,0.58
0,0,346,0.66
0,0,274,0.48
0.001672241,1,598,0.09
0.001945525,1,514,0.18
0.00210084,1,476,0.05
0.001669449,1,599,0.33
0.001672241,1,598,0.69
0,0,600,0
0.001814882,1,551,0.64
0.001828154,1,547,0.04
0.001669449,1,599,0.27
0.001763668,1,567,0.72
0.001779359,1,562,0
0,0,187,0.83
0.001677852,1,596,0
0.002202643,1,454,0.36
0.002347418,1,426,0.06
0.001675042,1,597,0.76
0.001703578,1,587,0.55
0.002293578,1,436,2.22
0,0,86,5.83
0.001669449,1,599,0.09
0.001672241,1,598,0.4
0.001683502,1,594,0.28
0.001745201,1,573,0.16
0.001766784,1,566,1.12
0.0025,1,400,0.08
0,0,504,0.14
0.001675042,1,597,0.83
0.00172117,1,581,0.05
0.001862197,1,537,0.26
0.002040816,1,490,0
0,0,320,0.03
0.002212389,1,452,2.09
0.002252252,1,444,0
0.002283105,1,438,0
0.001712329,1,584,0.09
0.001795332,1,557,0
0.001763668,1,567,0.26
0.001669449,1,599,0.01
0.001672241,1,598,0
0.001675042,1,597,0
0,0,598,0.6
0.001675042,1,597,0.12
0.001798561,1,556,0.22
0.001824818,1,548,0.16
0,0,533,0.5
0,0,476,0.15
0.00212766,1,470,0.34
0,0,455,0.2
0.002202643,1,454,1.03
0.002207506,1,453,1.07
0,0,448,0.14
0.002247191,1,445,0
0.001805054,1,554,0.18
0.002325581,1,430,0.04
0,0,369,0
0.001675042,1,597,0.05
0.001683502,1,594,0.61
0.001686341,1,593,1.1
0,0,589,0.04
0,0,544,1.15
0,0,434,0.46
0.001669449,1,599,0
0.001675042,1,597,0.15
0.001672241,1,598,0.14
0.00174216,1,574,0.08
0.002136752,1,468,0.77
0.002141328,1,467,1.55
0.002262443,1,442,0.03
0.002415459,1,414,0.02
0.001669449,1,599,0
0.001727116,1,579,0
0.001788909,1,559,0.16
0,0,514,0.16
0,0,48,0.54
0.001669449,1,599,0.05
0.001697793,1,589,0.23
0.001669449,1,599,0
0,0,595,0.03
0.001669449,1,599,0.27
0.001779359,1,562,0.49
0.002375297,1,421,0.69
0.001669449,1,599,0
0.00174216,1,574,0.06
0.001782531,1,561,0.09
0.002325581,1,430,0.74
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0.001930502,1,518,3.47
0.001760563,1,568,0
0,0,573,0.02
0,0,553,0.21
0,0,544,0.47
0,0,535,0
0.001669449,1,599,0.01
0.001795332,1,557,1.6
0.001692047,1,591,0.18
0.002457002,1,407,0
0.001669449,1,599,0
0.001677852,1,596,0
0.001672241,1,598,0.16
0.001680672,1,595,0.13
0,0,598,1.19
0.001683502,1,594,0.22
0.001984127,1,504,0.86
0.001669449,1,599,0.29
0.001733102,1,577,0.01
0.001680672,1,595,0.37
0.001706485,1,586,0.33
0,0,555,0.02
0,0,542,0.23
0.002173913,1,460,0.32
0.00203666,1,491,0.33
0,0,460,0.34
0.002227171,1,449,0.11
0.002242152,1,446,0.79
0.002247191,1,445,1.38
0,0,442,0
0.001669449,1,599,0.05
0.001669449,1,599,0.04
0,0,599,1.09
0.001677852,1,596,0.9
0,0,592,0.13
0,0,561,0.01
0,0,299,1.15
0.001841621,1,543,0.42
0.00228833,1,437,0
0.00245098,1,408,0.08
0.001669449,1,599,0
0.001669449,1,599,0.05
0,0,584,0.38
0.001733102,1,577,0.01
0.001848429,1,541,0.05
0.002096436,1,477,0
0,0,477,0
0.002197802,1,455,0.42
0.00248139,1,403,0.02
0.001669449,1,599,0.37
0.001672241,1,598,0.19
0.001692047,1,591,0.07
0.001706485,1,586,0.13
0,0,111,0.38
0.002398082,1,417,0.51
0.001937984,1,516,0.71
0.001811594,1,552,0.33
0.002173913,1,460,0.32
0.001669449,1,599,0.04
0.00170068,1,588,0
0.002192982,1,456,0.29
0,0,212,0.24
0,0,129,0.46
0,0,40,0.66
0,0,37,0
0,0,37,0
0,0,37,0
0,0,29,0
0,0,17,0
0,0,17,0
0.001675042,1,597,0.03
0.00172117,1,581,0.12
0.001953125,1,512,0.01
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0,0,152,0.01
0.001669449,1,599,0.45
0.001766784,1,566,0.48
0.001949318,1,513,0.18
0.002053388,1,487,0.02
0.002325581,1,430,0
0.002352941,1,425,0
0.002409639,1,415,0
0.001669449,1,599,0.04
0,0,7,0.14
0,0,6,0.23
0,0,6,0.01
0,0,3,0.42
0,0,2,0.99
0,0,4,0.04
0,0,1,0.15
0,0,1,0.34
0,0,3,0.21
0,0,1,0.13
0,0,3,0.56
0,0,1,0.06
0,0,3,0.3
0,0,3,0.46
0.001669449,1,599,0.05
0.001669449,1,599,0.39
0.001980198,1,505,0.23
0,0,481,0.19
0.001675042,1,597,0.1
0.001692047,1,591,0.13
0,0,592,0.06
0,0,515,0.25
0.001680672,1,595,0.59
0.001683502,1,594,0.23
0.001972387,1,507,0
0.002016129,1,496,0
0,0,600,0.05
0.001669449,1,599,0.01
0,0,549,0.13
0.001828154,1,547,0.02
0,0,498,0.82
0,0,319,0
0,0,501,0.07
0.002202643,1,454,1.76
0,0,94,0
0,0,50,0
0,0,47,0
0.001680672,1,595,0.15
0.001926782,1,519,1.16
0,0,139,0
0.001715266,1,583,0.11
0.001669449,1,599,0.04
0.001930502,1,518,5.32
0.002159827,1,463,0.07
0,0,469,2.69
0.001675042,1,597,0.05
0,0,460,0.22
0,0,600,0.78
0,0,600,0.6
0.001785714,1,560,0.19
0.001872659,1,534,9.01
0.002164502,1,462,10.43
0,0,462,0.57
0,0,597,0.64
0.00170068,1,588,0.07
0.001956947,1,511,0.03
0.001692047,1,591,0.71
0.001715266,1,583,0.3
0.002358491,1,424,0.2
0,0,333,0.08
0,0,596,0.11
0.001680672,1,595,0.24
0.001669449,1,599,0.12
0,0,597,0.01
0.00177305,1,564,0.44
0.001801802,1,555,0.66
0.001669449,1,599,0.37
0.001672241,1,598,0.19
0.001692047,1,591,0
0.001745201,1,573,0.21
0.002087683,1,479,0
0.002070393,1,483,0.25
0,0,40,0.06
0.001923077,1,520,0.1
0,0,440,0.07
0.002277904,1,439,4.34
0,0,59,3
0,0,54,0
0,0,53,0
0.001675042,1,597,0.14
0,0,600,0.3
0.001669449,1,599,0.27
0.002283105,1,438,3.12
0.001941748,1,515,0.11
0,0,134,0
0,0,600,0.2
0.001893939,1,528,0.18
0.001669449,1,599,0.54
0.001779359,1,562,0.25
0,0,577,0
0.001680672,1,595,1.29
0.001964637,1,509,0.18
0.002105263,1,475,0.42
0.00204499,1,489,0.92
0.002070393,1,483,0.39
0.002087683,1,479,0
0.002237136,1,447,0
0.00209205,1,478,1.14
0.002096436,1,477,1.11
0.00210084,1,476,8.16
0.00228833,1,437,0.79
0,0,474,0
0.002293578,1,436,0
0,0,469,0
0.002352941,1,425,0
0.002150538,1,465,0
0.002386635,1,419,0
0.002188184,1,457,0
0.002192982,1,456,0
0.002227171,1,449,0
0.002242152,1,446,0
0.00228833,1,437,0
0.002304147,1,434,0
0.001736111,1,576,4.13
0.001669449,1,599,0.09
0,0,599,0.05
0.001672241,1,598,0.14
0.001709402,1,585,0.29
0.001712329,1,584,0.07
0.001992032,1,502,0.04
0.002159827,1,463,0.16
0,0,352,0.26
0,0,323,0.17
0,0,336,2.72
0,0,336,0
0,0,336,0
0.001669449,1,599,0.05
0.001669449,1,599,0.01
0.001672241,1,598,0.01
0.001686341,1,593,0.48
0.001680672,1,595,0.06
0.001669449,1,599,0.13
0,0,524,0.03
0.001669449,1,599,0
0.001692047,1,591,0.63
0.001709402,1,585,0.12
0.001727116,1,579,0.78
0,0,531,0.07
0,0,464,0.75
0,0,43,0.26
0,0,39,0.09
0,0,11,0
0,0,272,0.07
0,0,2,0
0,0,2,0
0,0,262,0
0,0,2,0
0,0,573,0.16
0.001818182,1,550,0.56
0,0,432,0
0.001672241,1,598,0.15
0.001831502,1,546,0.56
0,0,243,1.34
0.001669449,1,599,0.05
0.001669449,1,599,0.45
0,0,529,0.19
0,0,283,0
0,0,283,0
0,0,277,0
0.001669449,1,599,0
0.001675042,1,597,0.15
0,0,598,0.14
0.001675042,1,597,0.03
0.00170068,1,588,0.03
0.00172117,1,581,0.04
0.001766784,1,566,0.01
0.001669449,1,599,0.33
0.001841621,1,543,0.02
0.002232143,1,448,0.27
0.002247191,1,445,0
0.001669449,1,599,0.45
0,0,139,0.05
0,0,83,0
0.001669449,1,599,0.05
0,0,599,0
0.001672241,1,598,0.16
0.001897533,1,527,0.15
0,0,525,0.04
0.001821494,1,549,0.25
0.001972387,1,507,1.08
0.001949318,1,513,0
0,0,600,0.02
0.001908397,1,524,0.14
0.001669449,1,599,0.3
0.001904762,1,525,0.07
0.001972387,1,507,0.21
0,0,556,0.03
0,0,480,0.23
0,0,190,0.04
0,0,151,0.09
0,0,65,0
0,0,65,0
0,0,61,0
0,0,25,0
0,0,600,0.43
0,0,34,0.46
0,0,600,0.03
0.001680672,1,595,0.78
0.001727116,1,579,0.01
0,0,495,0.01
0.00212766,1,470,0.01
0.001669449,1,599,0.32
0.001672241,1,598,0.1
0.001675042,1,597,0.36
0.00170068,1,588,0
0.001851852,1,540,1.12
0,0,523,0.25
0.002012072,1,497,0.07
0.001996008,1,501,0
0.00170068,1,588,0.46
0.001795332,1,557,0.33
0.002293578,1,436,6
0.001669449,1,599,0.01
0.001677852,1,596,0.11
0.001686341,1,593,0.43
0.001689189,1,592,0.15
0,0,36,0
0,0,34,0
0.001669449,1,599,0.23
0,0,37,0
0,0,139,0
0,0,35,0
0,0,137,0
0,0,34,0
0,0,34,0
0,0,34,0
0,0,127,0
0.001669449,1,599,0.04
0.001669449,1,599,0.24
0.001680672,1,595,0.35
0.001706485,1,586,1.06
0.001697793,1,589,0.97
0.001776199,1,563,0.16
0.001941748,1,515,0.5
0.002123142,1,471,0
0.002369668,1,422,0
0,0,276,0
0,0,271,0
0,0,269,0
0,0,590,0.07
0,0,588,0.08
0,0,367,0
0,0,269,0
0.001669449,1,599,0.05
0,0,571,0.05
0.001669449,1,599,0.05
0,0,35,0.1
0,0,27,0
0,0,25,0
0,0,25,0
0,0,25,0
0,0,25,0
0,0,25,0
0.002358491,1,424,4.61
0.001736111,1,576,6.28
0.001814882,1,551,0
0.002222222,1,450,0.39
0.002403846,1,416,0.14
0.001675042,1,597,0.24
0.001675042,1,597,0.13
0.001694915,1,590,0.25
0.001703578,1,587,0.18
0.001669449,1,599,0.32
0,0,599,0.1
0.001672241,1,598,0.27
0,0,595,0.52
0.001683502,1,594,0.12
0,0,593,0.53
0.001686341,1,593,0.57
0.001689189,1,592,0.02
0,0,600,0.42
0,0,600,0.2
0,0,600,0.27
0,0,598,0.45
0.001669449,1,599,0.05
0,0,587,0
0.001675042,1,597,1.48
0.001769912,1,565,3.46
0.001669449,1,599,0.19
0.001672241,1,598,0.42
0.001686341,1,593,0.06
0,0,495,0.03
0.001792115,1,558,8.18
0.001828154,1,547,0.49
0.001669449,1,599,0.23
0.001672241,1,598,0.12
0.001675042,1,597,0.21
0,0,597,0.44
0.00173913,1,575,0.03
0,0,479,7.41
0.001669449,1,599,0
0.001672241,1,598,0.32
0,0,411,0.3
0.001669449,1,599,0
0,0,538,0.12
0,0,477,1.27
0.002096436,1,477,0
0.001669449,1,599,0.05
0.001669449,1,599,0.45
0.002020202,1,495,0.02
0,0,414,0
0.001669449,1,599,0.14
0.001779359,1,562,1.25
0.001801802,1,555,3.61
0.002004008,1,499,0.99
0.002079002,1,481,0.08
0,0,313,0
0,0,300,1.33
0.00170068,1,588,0.04
0,0,290,0.68
0.00212766,1,470,0.14
0.001672241,1,598,0.12
0.00177305,1,564,0.05
0,0,404,0.16
0.001677852,1,596,0
0.001692047,1,591,3.5
0.001703578,1,587,0.02
0.002247191,1,445,0.02
0.002427184,1,412,0
0,0,269,0
0.001669449,1,599,0.05
0.001680672,1,595,0.61
0.001680672,1,595,0.29
0,0,540,2.16
0,0,316,16.97
0.001680672,1,595,0.75
0.001792115,1,558,0.36
0.002277904,1,439,0.03
0.001841621,1,543,0.02
0.00209205,1,478,0.27
0,0,251,0.3
0.001709402,1,585,0.36
0.001730104,1,578,0
0.002114165,1,473,0
0.001669449,1,599,0.32
0.001677852,1,596,0.35
0,0,594,0.07
0.001686341,1,593,0.19
0.001697793,1,589,0.19
0.001798561,1,556,0.14
0.00170068,1,588,0.06
0.001703578,1,587,0.71
0.00177305,1,564,2.47
0.001808318,1,553,0.11
0,0,600,0.06
0.001669449,1,599,0
0.001694915,1,590,0
0,0,599,0
0.001680672,1,595,0.19
0,0,372,0
0.002155172,1,464,0.16
0.001724138,1,580,1.25
0.00209205,1,478,0.29
0.001821494,1,549,0.26
0,0,259,5.2
0,0,234,0
0,0,600,0.57
0,0,573,0.09
0,0,562,0
0.002040816,1,490,0.18
0.001669449,1,599,0.05
0.001686341,1,593,0.58
0,0,4,0
0,0,2,0
0,0,10,0.15
0.001680672,1,595,0.05
0.001686341,1,593,0.43
0.001730104,1,578,0.24
0,0,398,0.07
0,0,295,0
0,0,329,1.94
0.001694915,1,590,0.12
0,0,600,0.37
0.001669449,1,599,0.19
0,0,597,0.18
0.001677852,1,596,0.06
0.001669449,1,599,0.05
0.001672241,1,598,0.13
0.00204918,1,488,1.53
0,0,488,0.08
0,0,452,1.13
0,0,585,0.01
0.001703578,1,587,0.04
0.001776199,1,563,0.17
0.001848429,1,541,0.44
0,0,531,0.25
0.001988072,1,503,0.22
0.001972387,1,507,0.11
0.001669449,1,599,0.36
0,0,599,0.04
0.001686341,1,593,0.12
0.001712329,1,584,0
0,0,43,23.64
0.001923077,1,520,0.64
0.002403846,1,416,0.04
0.002487562,1,402,0
0.001683502,1,594,0.2
0.001686341,1,593,0.05
0.001689189,1,592,0.1
0.001683502,1,594,0.05
0.001692047,1,591,0.01
0.001694915,1,590,0.19
0.001694915,1,590,0.03
0.002403846,1,416,0
0,0,93,0
0.00173913,1,575,0.55
0.001680672,1,595,0.03
0.001703578,1,587,0.05
0,0,499,0.07
0.002061856,1,485,0
0,0,600,0.22
0,0,600,0.27
0.001669449,1,599,0.34
0.001697793,1,589,0.06
0.001669449,1,599,0.05
0.001675042,1,597,0.42
0.001677852,1,596,0.02
0.001689189,1,592,0.13
0.001912046,1,523,0.15
0.001675042,1,597,0.13
0.001677852,1,596,1.74
0.001686341,1,593,1.65
0.00174216,1,574,0.16
0.001697793,1,589,0.04
0.001930502,1,518,3.52
0,0,460,0.28
0.001669449,1,599,0
0.001876173,1,533,3.38
0.00173913,1,575,0.22
0.001811594,1,552,0.13
0.00203666,1,491,0.06
0.001876173,1,533,0.53
0.001897533,1,527,0.49
0.002155172,1,464,0
0.001677852,1,596,0.12
0,0,434,0
0.001669449,1,599,0.36
0.001672241,1,598,0.67
0.001680672,1,595,0.24
0.001689189,1,592,1.28
0,0,600,0.57
0,0,576,0.09
0.001845018,1,542,0.08
0.002008032,1,498,0.56
0.001669449,1,599,0.05
0.001669449,1,599,0.04
0.001669449,1,599,0
0,0,591,0.11
0.001709402,1,585,1.79
0.001686341,1,593,0.14
0.002004008,1,499,0.07
0.002380952,1,420,0.21
0,0,589,0.5
0.001730104,1,578,2.02
0.001801802,1,555,0.02
0,0,422,2.15
0.001692047,1,591,0.27
0.001724138,1,580,0.04
0.001669449,1,599,0.05
0,0,570,0.14
0.001798561,1,556,0.13
0.001992032,1,502,0.22
0.002380952,1,420,0.19
0,0,600,0.05
0.001669449,1,599,0.14
0,0,40,0
0.001669449,1,599,0.05
0.002118644,1,472,0.07
0.001672241,1,598,1.11
0.001677852,1,596,0.05
0.001751313,1,571,0.56
0,0,337,0
0,0,337,0
0,0,337,0
0,0,337,0
0.001669449,1,599,0
0.001779359,1,562,0.02
0.001926782,1,519,0.14
0.001923077,1,520,0.62
0,0,34,0.22
0,0,30,0
0,0,14,0
0,0,28,0
0,0,28,0
0.00203666,1,491,0.03
0.001677852,1,596,0
0.001831502,1,546,0.34
0,0,600,0.01
0,0,600,0.57
0,0,600,1.04
0,0,591,0.58
0,0,591,0.34
0,0,591,2.5
0.002227171,1,449,2.88
0,0,284,0.21
0,0,123,0.09
0,0,120,0.19
0,0,262,0
0,0,262,0
0,0,105,0
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0,0,459,0.08
0,0,1,0
0.00172117,1,581,0.18
0,0,290,0.61
0.001751313,1,571,0.21
0,0,281,1.73
0.00203252,1,492,0
0,0,476,0.63
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0.002352941,1,425,0
0,0,154,0.8
0.001675042,1,597,0
0,0,597,0
0.001677852,1,596,0.09
0.001718213,1,582,0.74
0.001923077,1,520,3.82
0,0,470,0.14
0.002247191,1,445,5.53
0.002427184,1,412,0.18
0.002040816,1,490,0.31
0.001669449,1,599,0
0.001672241,1,598,0
0.001672241,1,598,0
0.001675042,1,597,0.16
0.001677852,1,596,0.17
0,0,597,0.38
0,0,597,0
0.001683502,1,594,0
0,0,597,0.2
0.001686341,1,593,0.12
0,0,597,0.35
0.001872659,1,534,0.41
0,0,441,4.93
0.001669449,1,599,0.05
0.001736111,1,576,0.02
0.00170068,1,588,0
0.002409639,1,415,3.92
0,0,385,0.17
0.002469136,1,405,5.4
0,0,215,0
0,0,29,0.3
0.001675042,1,597,0.1
0.001677852,1,596,0.83
0.001956947,1,511,0.09
0.002079002,1,481,0.15
0.002469136,1,405,2.36
0,0,145,3.95
0.001669449,1,599,0.32
0.001675042,1,597,0
0,0,594,0.22
0,0,597,0.66
0.001686341,1,593,0.94
0.001757469,1,569,0.19
0.001766784,1,566,0.05
0.001801802,1,555,0.07
0,0,499,0.06
0,0,400,0.01
0,0,556,0.02
0,0,435,0.3
0,0,431,0
0.001808318,1,553,0.02
0.001949318,1,513,0.45
0.001953125,1,512,0.02
0.002277904,1,439,0
0.001779359,1,562,0.62
0.002487562,1,402,0
0.002493766,1,401,1
0.001675042,1,597,0.05
0.002178649,1,459,0.14
0,0,449,0.31
0.002409639,1,415,0.39
0.00203252,1,492,0.05
0,0,12,0
0,0,7,0
0,0,6,0
0,0,6,0
0,0,2,0
0.001724138,1,580,0.43
0,0,380,37.92
0.001669449,1,599,0.21
0,0,600,0.05
0.001669449,1,599,1.06
0.00204918,1,488,0.05
0.002188184,1,457,0
0.001669449,1,599,0.32
0.001669449,1,599,0.04
0.001686341,1,593,0.02
0.001675042,1,597,0.03
0.001677852,1,596,0.17
0.001680672,1,595,0.01
0,0,573,0.59
0.00245098,1,408,0.01
0.002183406,1,458,1.98
0.002188184,1,457,4.45
0,0,600,0.05
0.001669449,1,599,0.01
0.001672241,1,598,0.13
0,0,598,0.22
0,0,598,0.56
0.001862197,1,537,0
0,0,173,0.05
0,0,139,0.03
0,0,30,2.18
0.001675042,1,597,0.13
0,0,600,0.09
0.001675042,1,597,0.9
0.001675042,1,597,0.01
0.001680672,1,595,0.12
0,0,587,0.53
0.002283105,1,438,0
0,0,593,0.18
0.002004008,1,499,1.46
0.002188184,1,457,0
0.001724138,1,580,0.61
0,0,580,1.1
0.002057613,1,486,0.1
0.002132196,1,469,0.47
0.002439024,1,410,0
0.00177305,1,564,0.03
0,0,352,0.05
0,0,298,0
0,0,237,0.04
0.001669449,1,599,0.59
0.001672241,1,598,0.37
0.002493766,1,401,1.42
0.001669449,1,599,0.05
0.001901141,1,526,0.12
0.002132196,1,469,0.07
0,0,175,0
0,0,175,0
0,0,175,0
0,0,320,0
0,0,175,0
0,0,175,0
0.001941748,1,515,3.07
0,0,341,0.13
0.001669449,1,599,0.95
0.001669449,1,599,0.32
0.001677852,1,596,0.5
0.001748252,1,572,0.22
0,0,584,0.08
0.001683502,1,594,0.1
0.002469136,1,405,0.81
0.001692047,1,591,0.12
0.001980198,1,505,0.25
0.001669449,1,599,0.05
0.001669449,1,599,0.04
0.001672241,1,598,0.75
0.00170068,1,588,0.03
0.001855288,1,539,0.48
0.001675042,1,597,0.01
0,0,599,0.07
0.001709402,1,585,0.23
0.002415459,1,414,0
0,0,597,0.07
0.001736111,1,576,0.73
0.001862197,1,537,0.09
0.001669449,1,599,0.04
0.001703578,1,587,0.16
0,0,342,0.16
0,0,274,2.68
0,0,221,0.27
0,0,219,0
0.001669449,1,599,0
0,0,599,0.34
0.00210084,1,476,0.18
0.002105263,1,475,0.08
0,0,540,0.11
0.002141328,1,467,6.59
0.002309469,1,433,0.02
0,0,425,0.76
0.001715266,1,583,1.24
0,0,565,0.11
0,0,599,0.09
0.001941748,1,515,0.08
0.002192982,1,456,0
0,0,378,0
0.001669449,1,599,0.2
0,0,598,0.08
0.001677852,1,596,0.23
0.001727116,1,579,0.09
0,0,12,0.37
0,0,12,0.4
0,0,12,0.83
0,0,12,0.05
0,0,12,0
0,0,12,0
0,0,3,0
0,0,12,0
0,0,12,0
0,0,2,0
0.001697793,1,589,0.78
0.001675042,1,597,0
0.001677852,1,596,0
0.001669449,1,599,0.61
0,0,599,0.25
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0,0,597,0.07
0,0,530,0.34
0.001675042,1,597,0.07
0,0,318,0.22
0.001669449,1,599,0.05
0,0,595,0.15
0.002114165,1,473,1.34
0,0,490,0.06
0.002352941,1,425,0.01
0.001683502,1,594,0.05
0,0,55,0
0.001733102,1,577,0.15
0,0,545,0.43
0,0,600,0
0,0,600,0.08
0,0,600,0.05
0.00177305,1,564,0.26
0.002309469,1,433,0.69
0,0,597,0.01
0.001689189,1,592,1.73
0.001675042,1,597,0.16
0,0,202,1.03
0.002247191,1,445,2.55
0.001675042,1,597,0.08
0.001669449,1,599,0.09
0.001677852,1,596,0.11
0.001766784,1,566,0.07
0.001845018,1,542,0.01
0.001686341,1,593,0.41
0.001779359,1,562,0.27
0.001904762,1,525,0.03
0,0,206,0.5
0.001669449,1,599,0.05
0.001675042,1,597,0.23
0.001680672,1,595,0.1
0.001862197,1,537,2.42
0.001879699,1,532,0.34
0.001683502,1,594,0.04
0.001692047,1,591,0.03
0.001697793,1,589,0
0.001766784,1,566,0.17
0.002053388,1,487,0.14
0.002457002,1,407,0
0,0,592,0.05
0,0,499,0.58
0.001792115,1,558,0.67
0.002079002,1,481,6.1
0,0,138,1.25
0,0,33,0
0.001669449,1,599,0.3
0.001677852,1,596,0.48
0.001697793,1,589,0.64
0.001686341,1,593,0.2
0,0,575,0.39
0.001748252,1,572,0.16
0.002369668,1,422,0.05
0.002457002,1,407,1.44
0,0,600,0.04
0.001692047,1,591,0
0.001953125,1,512,0.01
0.001675042,1,597,0.71
0,0,592,0.14
0.00248139,1,403,0.44
0.001709402,1,585,0.04
0.001669449,1,599,0.05
0.001672241,1,598,0.65
0.00212766,1,470,0.01
0.002237136,1,447,0.4
0.00234192,1,427,0.26
0.002347418,1,426,0.01
0.001953125,1,512,0.38
0.00234192,1,427,0.08
0.002040816,1,490,3.16
0.002066116,1,484,0.43
0.002444988,1,409,0.07
0.001692047,1,591,1.04
0.001703578,1,587,0.58
0.001718213,1,582,0.35
0.002375297,1,421,0.01
0,0,102,0
0,0,90,0
0,0,87,0
0,0,82,0
0,0,79,0
0.001766784,1,566,0.07
0.002188184,1,457,0.06
0.001697793,1,589,0.55
0.001697793,1,589,0.05
0.001776199,1,563,0.91
0.001669449,1,599,0.05
0.001689189,1,592,0.18
0,0,507,0
0.002421308,1,413,0
0,0,413,0
0.001669449,1,599,0.59
0.001694915,1,590,0.18
0,0,555,0.21
0,0,361,0.17
0,0,305,0
0.001876173,1,533,0.14
0.002118644,1,472,0
0.001675042,1,597,0.13
0.001669449,1,599,0.63
0.001669449,1,599,0.32
0.002,1,500,0.01
0.001669449,1,599,0.33
0.001680672,1,595,0.19
0.001686341,1,593,0.46
0.001890359,1,529,2.37
0.001968504,1,508,0.15
0.001845018,1,542,0.43
0.001757469,1,569,0.07
0,0,519,0.05
0,0,487,0.23
0.001669449,1,599,0.37
0.001672241,1,598,0.19
0.001675042,1,597,0.32
0.00170068,1,588,0.29
0.001798561,1,556,0.39
0.001876173,1,533,0
0.002066116,1,484,0
0.002114165,1,473,0
0.002118644,1,472,0
0,0,593,0.4
0.001834862,1,545,0.31
0,0,526,0
0.001724138,1,580,0.12
0.001915709,1,522,0.09
0.001964637,1,509,0.13
0.001779359,1,562,0.27
0.002066116,1,484,0.38
0.001692047,1,591,0.06
0.002040816,1,490,0.31
0.001669449,1,599,0.05
0.001683502,1,594,1.22
0.001692047,1,591,0.13
0.001703578,1,587,0.04
0.001669449,1,599,0.4
0.001706485,1,586,0.08
0.001709402,1,585,0.98
0.001821494,1,549,3.94
0,0,547,0.03
0.001949318,1,513,0.01
0,0,253,0.02
0,0,193,0
0,0,143,0
0,0,138,0
0,0,138,0
0.001680672,1,595,0.13
0,0,499,0.18
0.002409639,1,415,0.22
0,0,394,0
0,0,394,0
0,0,383,0
0,0,383,0
0,0,382,0
0,0,7,0
0,0,381,0
0,0,381,0
0.001672241,1,598,0
0.001757469,1,569,0
0,0,587,0
0.002475248,1,404,0
0,0,598,0.03
0.001680672,1,595,0.17
0,0,579,0.04
0.001818182,1,550,0.03
0,0,22,0.1
0,0,2,55.31
0,0,2,0
0,0,2,0
0,0,2,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,147,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.001694915,1,590,0.12
0.00203252,1,492,0.17
0,0,580,0.1
0.001828154,1,547,0.4
0,0,399,0
0,0,295,0.24
0,0,295,0.86
0,0,294,0.02
0,0,291,0.08
0,0,287,0.42
0,0,283,0.04
0,0,251,0.09
0.001669449,1,599,0.07
0.001672241,1,598,0.27
0.001675042,1,597,1.27
0.001677852,1,596,0.25
0.001709402,1,585,0.16
0.00173913,1,575,1.09
0.001754386,1,570,0.75
0.00203666,1,491,0.12
0.001897533,1,527,0.26
0.00204918,1,488,1.39
0,0,475,1.04
0,0,600,0
0.001669449,1,599,1.82
0,0,600,1.48
0.001669449,1,599,4.02
0,0,486,0.66
0,0,420,0.33
0,0,595,0.5
0.001763668,1,567,0.28
0.001675042,1,597,0.08
0.001718213,1,582,0.74
0.00172117,1,581,0.24
0.001669449,1,599,0.05
0.001831502,1,546,0.2
0.001669449,1,599,0.37
0.001672241,1,598,0.19
0.001683502,1,594,0.3
0.001686341,1,593,0.23
0,0,588,2.94
0.002,1,500,1.47
0,0,461,0.83
0.002202643,1,454,0.33
0,0,415,0
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0.002314815,1,432,0.82
0,0,398,0.2
0,0,377,10.81
0,0,376,0
0,0,383,2.16
0,0,383,0
0,0,383,0.01
0,0,369,0
0,0,594,0.18
0.001945525,1,514,0.1
0,0,396,0.04
0,0,220,0.44
0,0,62,0.22
0,0,42,2.6
0,0,59,0.09
0,0,59,0
0,0,54,0
0,0,52,0
0.001718213,1,582,0.1
0.00172117,1,581,0.4
0,0,387,0.11
0,0,309,1.19
0,0,289,0.06
0,0,197,0
0,0,19,0
0.001675042,1,597,0.08
